Loc Abbr,Loc Desc,Heart Disease Mortality per 100k,Gender,Race/Ethnicity
TN,Hamblen County,481.2,Male,White
TN,Hamilton County,445.3,Male,White
TN,Hancock County,516.3,Male,White
TN,Hardeman County,490.5,Male,White
TN,Hardin County,824.3,Male,White
TN,Hawkins County,529.4,Male,White
TN,Haywood County,522.3,Male,White
TN,Henderson County,573,Male,White
TN,Henry County,618.1,Male,White
TN,Hickman County,349.5,Male,White
TN,Houston County,526.3,Male,White
TN,Humphreys County,573.1,Male,White
TN,Jackson County,600.7,Male,White
TN,Jefferson County,503.8,Male,White
TN,Johnson County,410.9,Male,White
TN,Knox County,430.4,Male,White
TN,Lake County,714.6,Male,White
TN,Lauderdale County,597.8,Male,White
TN,Lawrence County,633.9,Male,White
TN,Lewis County,732,Male,White
TN,Lincoln County,558.7,Male,White
TN,Loudon County,353.2,Male,White
TN,McMinn County,541.4,Male,White
TN,McNairy County,665.4,Male,White
TN,Macon County,630.8,Male,White
TN,Madison County,489.1,Male,White
TN,Marion County,546,Male,White
TN,Marshall County,605.3,Male,White
TN,Maury County,408.3,Male,White
TN,Meigs County,472.3,Male,White
TN,Monroe County,442.2,Male,White
TN,Montgomery County,366,Male,White
TN,Moore County,555.2,Male,White
TN,Morgan County,492.1,Male,White
TN,Obion County,621.9,Male,White
TN,Overton County,533.9,Male,White
TN,Perry County,649.6,Male,White
TN,Pickett County,523.8,Male,White
TN,Polk County,574,Male,White
TN,Putnam County,505.2,Male,White
TN,Rhea County,482.5,Male,White
TN,Roane County,510.1,Male,White
TN,Robertson County,500,Male,White
TN,Rutherford County,455.2,Male,White
TN,Scott County,533.8,Male,White
TN,Sequatchie County,480.6,Male,White
TN,Sevier County,549.6,Male,White
TN,Shelby County,473.1,Male,White
TN,Smith County,484.9,Male,White
TN,Stewart County,614.4,Male,White
TN,Sullivan County,507.6,Male,White
TN,Sumner County,444,Male,White
TN,Tipton County,504.3,Male,White
TN,Trousdale County,444.8,Male,White
TN,Unicoi County,562.1,Male,White
TN,Union County,511.5,Male,White
TN,Van Buren County,519.5,Male,White
TN,Warren County,623.8,Male,White
TN,Washington County,517.1,Male,White
TN,Wayne County,562.7,Male,White
TN,Weakley County,647.7,Male,White
TN,White County,518.6,Male,White
TN,Williamson County,337.2,Male,White
TN,Wilson County,451.3,Male,White
TN,Anderson County,312.1,Female,White
TN,Bedford County,320.2,Female,White
TN,Benton County,429.8,Female,White
TN,Bledsoe County,320.8,Female,White
TN,Blount County,208.1,Female,White
TN,Bradley County,384.8,Female,White
TN,Campbell County,374.4,Female,White
TN,Cannon County,353.4,Female,White
TN,Carroll County,453.2,Female,White
TN,Carter County,308.7,Female,White
TN,Cheatham County,327.2,Female,White
TN,Chester County,363.8,Female,White
TN,Claiborne County,380.8,Female,White
TN,Clay County,371.1,Female,White
TN,Cocke County,468.3,Female,White
TN,Coffee County,375.8,Female,White
TN,Crockett County,606.1,Female,White
TN,Cumberland County,262.9,Female,White
TN,Davidson County,291,Female,White
TN,Decatur County,471,Female,White
TN,DeKalb County,407.3,Female,White
TN,Dickson County,331.3,Female,White
TN,Dyer County,397.4,Female,White
TN,Fayette County,291.2,Female,White
TN,Fentress County,431.2,Female,White
TN,Franklin County,339.3,Female,White
TN,Gibson County,343,Female,White
TN,Giles County,327.2,Female,White
TN,Grainger County,297.1,Female,White
TN,Greene County,381.3,Female,White
TN,Grundy County,389.7,Female,White
TN,Hamblen County,297.7,Female,White
TN,Hamilton County,276.7,Female,White
TN,Hancock County,360.9,Female,White
TN,Hardeman County,361.6,Female,White
TN,Hardin County,533.3,Female,White
TN,Hawkins County,340.2,Female,White
TN,Haywood County,286,Female,White
TN,Henderson County,447.8,Female,White
TN,Henry County,412.2,Female,White
TN,Hickman County,282.2,Female,White
TN,Houston County,357.1,Female,White
TN,Humphreys County,375.7,Female,White
TN,Jackson County,376.5,Female,White
TN,Jefferson County,285.5,Female,White
TN,Johnson County,288,Female,White
TN,Knox County,270.2,Female,White
TN,Lake County,423.3,Female,White
TN,Lauderdale County,481.6,Female,White
TN,Lawrence County,351,Female,White
TN,Lewis County,351.2,Female,White
TN,Lincoln County,346.7,Female,White
TN,Loudon County,228.7,Female,White
TN,McMinn County,381.4,Female,White
TN,McNairy County,483.5,Female,White
TN,Macon County,430.6,Female,White
TN,Madison County,292.9,Female,White
TN,Marion County,383.5,Female,White
TN,Marshall County,346.6,Female,White
TN,Maury County,246.8,Female,White
TN,Meigs County,314.7,Female,White
TN,Monroe County,289.2,Female,White
TN,Montgomery County,355.1,Female,White
TN,Moore County,352.9,Female,White
TN,Morgan County,378.1,Female,White
TN,Obion County,363.7,Female,White
TN,Overton County,375.5,Female,White
TN,Perry County,396.5,Female,White
TN,Pickett County,325.6,Female,White
TN,Polk County,357.1,Female,White
TN,Putnam County,352.9,Female,White
TN,Rhea County,346.1,Female,White
TN,Roane County,281.1,Female,White
TN,Robertson County,359.5,Female,White
TN,Rutherford County,282,Female,White
TN,Scott County,340,Female,White
TN,Sequatchie County,301.3,Female,White
TN,Sevier County,303.1,Female,White
TN,Shelby County,268.3,Female,White
TN,Smith County,349.7,Female,White
TN,Stewart County,388.7,Female,White
TN,Sullivan County,320.9,Female,White
TN,Sumner County,282.7,Female,White
TN,Tipton County,340.7,Female,White
TN,Trousdale County,316.6,Female,White
TN,Unicoi County,382.5,Female,White
TN,Union County,287.1,Female,White
TN,Van Buren County,377.6,Female,White
TN,Warren County,400.5,Female,White
TN,Washington County,329.9,Female,White
TN,Wayne County,382,Female,White
TN,Weakley County,311.9,Female,White
TN,White County,380.3,Female,White
TN,Williamson County,231.4,Female,White
TN,Wilson County,287.4,Female,White
TN,Anderson County,389,Overall,Black
TN,Bedford County,524.1,Overall,Black
TN,Benton County,540.5,Overall,Black
TN,Bledsoe County,480.9,Overall,Black
TN,Blount County,385.6,Overall,Black
TN,Bradley County,450.7,Overall,Black
TN,Campbell County,328.8,Overall,Black
TN,Cannon County,,Overall,Black
TN,Carroll County,610.9,Overall,Black
TN,Carter County,491,Overall,Black
TN,Cheatham County,471.2,Overall,Black
TN,Chester County,450.2,Overall,Black
TN,Claiborne County,,Overall,Black
TN,Clay County,,Overall,Black
TN,Cocke County,572.6,Overall,Black
TN,Coffee County,588.1,Overall,Black
TN,Crockett County,461.9,Overall,Black
TN,Cumberland County,286.7,Overall,Black
TN,Davidson County,477.6,Overall,Black
TN,Decatur County,706.8,Overall,Black
TN,DeKalb County,425,Overall,Black
TN,Dickson County,455.5,Overall,Black
TN,Dyer County,553.2,Overall,Black
TN,Fayette County,471.7,Overall,Black
TN,Fentress County,,Overall,Black
TN,Franklin County,436.7,Overall,Black
TN,Gibson County,430.6,Overall,Black
TN,Giles County,483.7,Overall,Black
TN,Grainger County,405.3,Overall,Black
TN,Greene County,481.3,Overall,Black
TN,Grundy County,549.3,Overall,Black
TN,Hamblen County,479.3,Overall,Black
TN,Hamilton County,458.4,Overall,Black
TN,Hancock County,,Overall,Black
TN,Hardeman County,481.8,Overall,Black
TN,Hardin County,592,Overall,Black
TN,Hawkins County,483.8,Overall,Black
TN,Haywood County,478.8,Overall,Black
TN,Henderson County,392,Overall,Black
TN,Henry County,527.6,Overall,Black
TN,Hickman County,369.8,Overall,Black
TN,Houston County,452,Overall,Black
TN,Humphreys County,442.5,Overall,Black
TN,Jackson County,,Overall,Black
TN,Jefferson County,374.8,Overall,Black
TN,Johnson County,423.7,Overall,Black
TN,Knox County,378.8,Overall,Black
TN,Lake County,581.3,Overall,Black
TN,Lauderdale County,560.4,Overall,Black
TN,Lawrence County,499,Overall,Black
TN,Lewis County,377.8,Overall,Black
TN,Lincoln County,471.9,Overall,Black
TN,Loudon County,386.8,Overall,Black
TN,McMinn County,448.5,Overall,Black
TN,McNairy County,516.3,Overall,Black
TN,Macon County,359.3,Overall,Black
TN,Madison County,445.5,Overall,Black
TN,Marion County,453.2,Overall,Black
TN,Marshall County,434.2,Overall,Black
TN,Maury County,430.7,Overall,Black
TN,Meigs County,451.6,Overall,Black
TN,Monroe County,370.2,Overall,Black
TN,Montgomery County,449.9,Overall,Black
TN,Moore County,607.3,Overall,Black
TN,Morgan County,272.3,Overall,Black
TN,Obion County,537.1,Overall,Black
TN,Overton County,,Overall,Black
TN,Perry County,,Overall,Black
TN,Pickett County,,Overall,Black
TN,Polk County,475.6,Overall,Black
TN,Putnam County,487.7,Overall,Black
TN,Rhea County,453.5,Overall,Black
TN,Roane County,391.2,Overall,Black
TN,Robertson County,495,Overall,Black
TN,Rutherford County,414.5,Overall,Black
TN,Scott County,,Overall,Black
TN,Sequatchie County,455.5,Overall,Black
TN,Sevier County,358.3,Overall,Black
TN,Shelby County,463.5,Overall,Black
TN,Smith County,410.3,Overall,Black
TN,Stewart County,432.7,Overall,Black
TN,Sullivan County,492.2,Overall,Black
TN,Sumner County,435.7,Overall,Black
TN,Tipton County,472.9,Overall,Black
TN,Trousdale County,369.6,Overall,Black
TN,Unicoi County,415.8,Overall,Black
TN,Union County,394.7,Overall,Black
TN,Van Buren County,744.5,Overall,Black
TN,Warren County,688,Overall,Black
TN,Washington County,481,Overall,Black
TN,Wayne County,636.9,Overall,Black
TN,Weakley County,552.1,Overall,Black
TN,White County,571.1,Overall,Black
TN,Williamson County,441.7,Overall,Black
TN,Wilson County,428.8,Overall,Black
TN,Anderson County,473.6,Male,Black
TN,Bedford County,590.2,Male,Black
TN,Benton County,584.5,Male,Black
TN,Bledsoe County,546.6,Male,Black
TN,Blount County,477.7,Male,Black
TN,Bradley County,608.5,Male,Black
TN,Campbell County,,Male,Black
TN,Cannon County,448.5,Male,Black
TN,Carroll County,708.4,Male,Black
TN,Carter County,494.3,Male,Black
TN,Cheatham County,536.6,Male,Black
TN,Chester County,534.2,Male,Black
TN,Claiborne County,,Male,Black
TN,Clay County,,Male,Black
TN,Cocke County,475.5,Male,Black
TN,Coffee County,481.1,Male,Black
TN,Crockett County,623.7,Male,Black
TN,Cumberland County,276.9,Male,Black
TN,Davidson County,544.1,Male,Black
TN,Decatur County,,Male,Black
TN,DeKalb County,542.2,Male,Black
TN,Dickson County,494.3,Male,Black
TN,Dyer County,804.4,Male,Black
TN,Fayette County,631.5,Male,Black
TN,Fentress County,,Male,Black
TN,Franklin County,532.8,Male,Black
TN,Gibson County,579.6,Male,Black
TN,Giles County,609.7,Male,Black
TN,Grainger County,513.2,Male,Black
TN,Greene County,545.3,Male,Black
TN,Grundy County,553.6,Male,Black
TN,Hamblen County,742.4,Male,Black
TN,Hamilton County,559.1,Male,Black
TN,Hancock County,,Male,Black
TN,Hardeman County,511.3,Male,Black
TN,Hardin County,1174.1,Male,Black
TN,Hawkins County,599.5,Male,Black
TN,Haywood County,596.3,Male,Black
TN,Henderson County,442.8,Male,Black
TN,Henry County,573.2,Male,Black
TN,Hickman County,488.4,Male,Black
TN,Houston County,522.6,Male,Black
TN,Humphreys County,,Male,Black
TN,Jackson County,,Male,Black
TN,Jefferson County,469.5,Male,Black
TN,Johnson County,408.6,Male,Black
TN,Knox County,463.1,Male,Black
TN,Lake County,738.6,Male,Black
TN,Lauderdale County,643.8,Male,Black
TN,Lawrence County,636.8,Male,Black
TN,Lewis County,523.6,Male,Black
TN,Lincoln County,542.7,Male,Black
TN,Loudon County,476.1,Male,Black
TN,McMinn County,481.7,Male,Black
TN,McNairy County,432,Male,Black
TN,Macon County,407.9,Male,Black
TN,Madison County,595.7,Male,Black
TN,Marion County,569.1,Male,Black
TN,Marshall County,576.8,Male,Black
TN,Maury County,590.8,Male,Black
TN,Meigs County,574.9,Male,Black
TN,Monroe County,497,Male,Black
TN,Montgomery County,535,Male,Black
TN,Moore County,684.9,Male,Black
TN,Morgan County,,Male,Black
TN,Obion County,1026.2,Male,Black
TN,Overton County,,Male,Black
TN,Perry County,,Male,Black
TN,Pickett County,,Male,Black
TN,Polk County,535.2,Male,Black
TN,Putnam County,,Male,Black
TN,Rhea County,543.8,Male,Black
TN,Roane County,472.7,Male,Black
TN,Robertson County,654.4,Male,Black
TN,Rutherford County,487.9,Male,Black
TN,Scott County,,Male,Black
TN,Sequatchie County,550.7,Male,Black
TN,Sevier County,472.9,Male,Black
TN,Shelby County,620.1,Male,Black
TN,Smith County,524.8,Male,Black
TN,Stewart County,507.5,Male,Black
TN,Sullivan County,659.9,Male,Black
TN,Sumner County,490.8,Male,Black
TN,Tipton County,623.4,Male,Black
TN,Trousdale County,452.9,Male,Black
TN,Unicoi County,468.2,Male,Black
TN,Union County,496.9,Male,Black
TN,Van Buren County,,Male,Black
TN,Warren County,611.7,Male,Black
TN,Washington County,535.5,Male,Black
TN,Wayne County,1357.3,Male,Black
TN,Weakley County,684,Male,Black
TN,White County,,Male,Black
TN,Williamson County,506.7,Male,Black
TN,Wilson County,515.8,Male,Black
TN,Anderson County,327.7,Female,Black
TN,Bedford County,437.7,Female,Black
TN,Benton County,564.2,Female,Black
TN,Bledsoe County,382.5,Female,Black
TN,Blount County,319.7,Female,Black
TN,Bradley County,366.5,Female,Black
TN,Campbell County,,Female,Black
TN,Cannon County,,Female,Black
TN,Carroll County,478.8,Female,Black
TN,Carter County,428.7,Female,Black
TN,Cheatham County,415.6,Female,Black
TN,Chester County,365.8,Female,Black
TN,Claiborne County,,Female,Black
TN,Clay County,,Female,Black
TN,Cocke County,490.9,Female,Black
TN,Coffee County,449.9,Female,Black
TN,Crockett County,372.9,Female,Black
TN,Cumberland County,419.6,Female,Black
TN,Davidson County,412.6,Female,Black
TN,Decatur County,577.4,Female,Black
TN,DeKalb County,348.4,Female,Black
TN,Dickson County,385.7,Female,Black
TN,Dyer County,433.3,Female,Black
TN,Fayette County,359.3,Female,Black
TN,Fentress County,,Female,Black
TN,Franklin County,357.6,Female,Black
TN,Gibson County,348.8,Female,Black
TN,Giles County,402,Female,Black
TN,Grainger County,329.9,Female,Black
TN,Greene County,372,Female,Black
TN,Grundy County,524.9,Female,Black
TN,Hamblen County,282.3,Female,Black
TN,Hamilton County,384.7,Female,Black
TN,Hancock County,,Female,Black
TN,Hardeman County,389.2,Female,Black
TN,Hardin County,429.3,Female,Black
TN,Hawkins County,385.8,Female,Black
TN,Haywood County,401.9,Female,Black
TN,Henderson County,358,Female,Black
TN,Henry County,538.4,Female,Black
TN,Hickman County,327.3,Female,Black
TN,Houston County,405.2,Female,Black
TN,Humphreys County,,Female,Black
TN,Jackson County,,Female,Black
TN,Jefferson County,326.6,Female,Black
TN,Johnson County,368.4,Female,Black
TN,Knox County,318.2,Female,Black
TN,Lake County,422.8,Female,Black
TN,Lauderdale County,509.7,Female,Black
TN,Lawrence County,387.1,Female,Black
TN,Lewis County,284,Female,Black
TN,Lincoln County,378.7,Female,Black
TN,Loudon County,320.9,Female,Black
TN,McMinn County,292,Female,Black
TN,McNairy County,443.2,Female,Black
TN,Macon County,313,Female,Black
TN,Madison County,351.1,Female,Black
TN,Marion County,380.2,Female,Black
TN,Marshall County,368.7,Female,Black
TN,Maury County,336.5,Female,Black
TN,Meigs County,373.4,Female,Black
TN,Monroe County,289.5,Female,Black
TN,Montgomery County,377.2,Female,Black
TN,Moore County,549.1,Female,Black
TN,Morgan County,,Female,Black
TN,Obion County,359.5,Female,Black
TN,Overton County,,Female,Black
TN,Perry County,,Female,Black
TN,Pickett County,,Female,Black
TN,Polk County,,Female,Black
TN,Putnam County,,Female,Black
TN,Rhea County,376.5,Female,Black
TN,Roane County,327.4,Female,Black
TN,Robertson County,407.8,Female,Black
TN,Rutherford County,394,Female,Black
TN,Scott County,,Female,Black
TN,Sequatchie County,383.5,Female,Black
TN,Sevier County,319.6,Female,Black
TN,Shelby County,360.6,Female,Black
TN,Smith County,354,Female,Black
TN,Stewart County,382.9,Female,Black
TN,Sullivan County,428.2,Female,Black
TN,Sumner County,404,Female,Black
TN,Tipton County,372.8,Female,Black
TN,Trousdale County,327,Female,Black
TN,Unicoi County,377.2,Female,Black
TN,Union County,326.4,Female,Black
TN,Van Buren County,,Female,Black
TN,Warren County,643.1,Female,Black
TN,Washington County,435.4,Female,Black
TN,Wayne County,442,Female,Black
TN,Weakley County,446.5,Female,Black
TN,White County,,Female,Black
TN,Williamson County,401.2,Female,Black
TN,Wilson County,397.8,Female,Black
TN,Anderson County,,Overall,Hispanic
TN,Bedford County,,Overall,Hispanic
TN,Benton County,,Overall,Hispanic
TN,Bledsoe County,,Overall,Hispanic
TN,Blount County,,Overall,Hispanic
TN,Bradley County,102.3,Overall,Hispanic
TN,Campbell County,,Overall,Hispanic
TN,Cannon County,,Overall,Hispanic
TN,Carroll County,,Overall,Hispanic
TN,Carter County,,Overall,Hispanic
TN,Cheatham County,174.5,Overall,Hispanic
TN,Chester County,,Overall,Hispanic
